signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2025-06-07T14:15:00+00:00,SHORT,loss,-1.0,105578.71,105730.0,105245.86,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,green,counter,counter,aligned,14,Saturday,NY,aligned,low
2025-06-11T12:45:00+00:00,LONG,win,2.2,109508.34,109136.31,110326.81,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,yellow_OB,red,counter,grey_from_green,counter,aligned,aligned,12,Wednesday,NY,aligned,low
2025-06-14T08:45:00+00:00,LONG,loss,-1.0,105048.11,104898.39,105377.48,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,aligned,8,Saturday,London,aligned,low
2025-06-25T03:45:00+00:00,SHORT,loss,-1.0,106378.29,106669.78,105737.03,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,3,Wednesday,Asia,aligned,low
2025-06-23T14:30:00+00:00,SHORT,win,2.2,102008.88,102428.14,101086.5,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,yellow_OB,yellow_OS,green,counter,red,aligned,counter,aligned,14,Monday,NY,aligned,med
2025-07-01T20:30:00+00:00,LONG,loss,-1.0,105604.74,105354.47,106155.32,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,20,Tuesday,off,aligned,med
2025-08-29T21:30:00+00:00,LONG,loss,-1.0,107941.13,107613.57,108661.77,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,counter,counter,21,Friday,off,aligned,high
2025-08-25T14:15:00+00:00,LONG,loss,-1.0,111727.88,110920.48,113504.16,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,14,Monday,NY,aligned,high
2025-07-13T08:20:00+00:00,SHORT,loss,-1.0,117861.04,118001.36,117552.34,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,yellow_OB,red,green,counter,grey_from_green,aligned,counter,counter,8,Sunday,London,aligned,low
2025-07-18T19:30:00+00:00,LONG,loss,-1.0,117418.24,117018.3,118298.11,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,neutral,red,counter,green,aligned,aligned,aligned,19,Friday,off,aligned,med
2025-07-22T01:40:00+00:00,LONG,win,2.2,117287.78,116478.38,119068.45,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,grey_from_red,aligned,counter,aligned,1,Tuesday,Asia,aligned,high
2025-07-23T15:45:00+00:00,LONG,loss,-1.0,118118.72,117585.95,119290.83,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,neutral,red,counter,green,aligned,counter,aligned,15,Wednesday,NY,aligned,low
2025-07-24T18:45:00+00:00,SHORT,loss,-1.0,119130.49,119315.6,118723.25,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,grey_from_green,aligned,counter,aligned,18,Thursday,off,aligned,med
2025-07-24T02:15:00+00:00,SHORT,loss,-1.0,118948.57,119162.71,118477.47,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,neutral,green,counter,green,counter,counter,aligned,2,Thursday,Asia,aligned,med
2025-08-10T16:30:00+00:00,SHORT,win,2.2,118780.1,119002.81,118290.13,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,aligned,counter,16,Sunday,NY,aligned,high
2025-10-02T04:30:00+00:00,SHORT,loss,-1.0,118625.56,118922.42,117972.47,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,4,Thursday,Asia,aligned,med
2025-08-31T19:15:00+00:00,SHORT,loss,-1.0,109085.34,109191.52,108851.75,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,red,yellow_OS,red,aligned,grey_from_red,counter,aligned,aligned,19,Sunday,off,aligned,low
2025-09-08T00:00:00+00:00,SHORT,loss,-1.0,111232.63,111515.43,110610.47,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,yellow_OB,yellow_OB,grey_from_green,aligned,green,counter,counter,counter,0,Monday,Asia,aligned,med
2025-09-09T21:00:00+00:00,LONG,loss,-1.0,111368.35,111145.28,111859.11,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,aligned,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,aligned,21,Tuesday,off,aligned,med
2025-09-15T01:30:00+00:00,LONG,win,2.2,115115.69,114911.21,115565.55,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,yellow_OB,green,aligned,grey_from_green,counter,aligned,aligned,1,Monday,Asia,aligned,med
2025-09-13T17:40:00+00:00,LONG,win,2.2,115468.23,115225.11,116003.09,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,red,red,counter,grey_from_green,counter,aligned,aligned,17,Saturday,off,aligned,low
2025-09-17T19:20:00+00:00,LONG,win,2.2,115476.4,114973.38,116583.04,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,yellow_OB,red,counter,green,aligned,counter,aligned,19,Wednesday,off,aligned,high
2025-09-23T21:00:00+00:00,LONG,loss,-1.0,111892.85,111610.19,112514.7,counter,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,aligned,counter,counter,counter,yellow_OS,green,red,counter,grey_from_red,aligned,counter,counter,21,Tuesday,off,aligned,med
2025-10-20T09:20:00+00:00,SHORT,loss,-1.0,110926.31,111466.61,109737.64,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,9,Monday,London,aligned,high
2025-10-22T12:30:00+00:00,LONG,loss,-1.0,107878.91,107078.16,109640.55,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,neutral,red,counter,grey_from_green,counter,counter,counter,12,Wednesday,NY,aligned,med
2025-11-03T09:00:00+00:00,LONG,loss,-1.0,107465.99,106926.59,108652.65,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,9,Monday,London,aligned,high
2025-11-13T07:45:00+00:00,SHORT,win,2.2,103615.26,103955.53,102866.66,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,counter,yellow_OB,neutral,grey_from_red,counter,red,aligned,aligned,aligned,7,Thursday,London,aligned,med
2025-11-25T15:45:00+00:00,LONG,win,2.2,86842.9,86341.73,87945.46,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OB,red,counter,green,aligned,aligned,counter,15,Tuesday,NY,aligned,med
2025-12-07T04:30:00+00:00,SHORT,win,2.2,89645.56,89754.66,89405.54,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,red,aligned,red,aligned,aligned,aligned,4,Sunday,Asia,aligned,low
2025-12-11T04:20:00+00:00,LONG,loss,-1.0,89943.76,89571.46,90762.83,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,counter,4,Thursday,Asia,aligned,high
2025-12-13T02:15:00+00:00,LONG,win,2.2,90261.5,90160.41,90483.92,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,counter,2,Saturday,Asia,aligned,low
2025-12-19T12:20:00+00:00,SHORT,loss,-1.0,88123.54,88315.21,87701.89,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,12,Friday,NY,aligned,low
2025-12-21T18:45:00+00:00,LONG,win,2.2,88227.06,88011.69,88700.87,aligned,aligned,aligned,counter,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,counter,18,Sunday,off,aligned,med
2025-12-26T17:30:00+00:00,LONG,win,2.2,87168.57,86912.21,87732.55,counter,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,aligned,17,Friday,off,aligned,med
2026-01-08T10:30:00+00:00,LONG,loss,-1.0,90116.45,89878.7,90639.51,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,10,Thursday,London,aligned,med
2026-01-11T06:20:00+00:00,SHORT,loss,-1.0,90714.18,90817.62,90486.61,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,counter,neutral,yellow_OS,green,counter,grey_from_red,counter,counter,counter,6,Sunday,Asia,aligned,low
2026-01-12T17:30:00+00:00,SHORT,loss,-1.0,91781.81,92169.77,90928.29,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OB,neutral,red,aligned,green,counter,counter,counter,17,Monday,off,aligned,high
2026-01-20T10:15:00+00:00,LONG,loss,-1.0,91133.24,90957.5,91519.88,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,green,red,counter,red,counter,counter,counter,10,Tuesday,London,aligned,med
2026-01-24T01:15:00+00:00,LONG,win,2.2,89494.09,89445.38,89601.25,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,yellow_OS,green,aligned,grey_from_red,aligned,aligned,counter,1,Saturday,Asia,aligned,med
2026-01-29T12:15:00+00:00,LONG,loss,-1.0,87913.66,87785.23,88196.23,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,green,aligned,counter,counter,12,Thursday,NY,aligned,low
2026-02-02T18:15:00+00:00,SHORT,win,2.2,78759.1,79068.4,78078.66,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,yellow_OS,green,counter,grey_from_red,counter,aligned,aligned,18,Monday,off,aligned,med
2026-02-17T12:15:00+00:00,LONG,loss,-1.0,67982.41,67763.17,68464.75,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,neutral,red,counter,red,counter,counter,counter,12,Tuesday,NY,aligned,low
2026-03-09T10:30:00+00:00,SHORT,loss,-1.0,67855.65,68258.51,66969.36,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OB,yellow_OS,green,counter,grey_from_red,counter,aligned,aligned,10,Monday,London,aligned,high
2026-03-12T15:30:00+00:00,LONG,win,2.2,70031.49,69501.43,71197.62,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,neutral,yellow_OB,green,aligned,grey_from_green,counter,counter,counter,15,Thursday,NY,aligned,med
2026-03-18T20:40:00+00:00,LONG,loss,-1.0,71112.69,70700.33,72019.86,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,grey_from_green,counter,counter,aligned,20,Wednesday,off,aligned,med
2026-04-06T01:15:00+00:00,SHORT,loss,-1.0,69015.7,69407.12,68154.57,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,1,Monday,Asia,counter,high
2026-04-05T06:45:00+00:00,LONG,win,2.2,66793.34,66669.81,67065.11,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,counter,6,Sunday,Asia,aligned,low
2026-04-30T00:40:00+00:00,LONG,loss,-1.0,75985.06,75730.04,76546.09,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_red,aligned,counter,counter,0,Thursday,Asia,counter,high
2026-04-24T05:40:00+00:00,LONG,loss,-1.0,77708.89,77540.54,78079.26,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,neutral,yellow_OB,green,aligned,grey_from_green,counter,aligned,aligned,5,Friday,Asia,aligned,med
