is_null,symbol,tf,arm,dir,kind,against,depth_pct,imp_atr_mag,imp_bars,corr_bars,converging,rr,outcome,R,reached_mm,reversed,fwd_signed,tb,tb_fade_R,htf_aligned,regime,year,vol_contr,arm_vol_z,atr_pct,run_before,range_pos,corr_piv,imp_eff,mtf_align,hour,dow
0,BTCUSDT,1h,2020-08-27T20:00:00+00:00,DOWN,PENNANT,0,193.8,5.46,9,54,1,0.0,reversed,,0,1,-0.01261,against,1.0,1,1,2020,1.455,0.776,1.508,1.44,0.294,10.0,0.741,3.0,20.0,3.0
0,BTCUSDT,1h,2020-08-29T15:00:00+00:00,DOWN,FLAG,1,86.3,5.3,7,73,0,0.0,reversed,,0,1,0.00169,none,0.0,1,1,2020,0.453,0.899,0.689,2.91,0.805,10.0,0.633,2.0,15.0,5.0
0,BTCUSDT,1h,2020-08-27T14:00:00+00:00,UP,CHANNEL,0,108.1,3.75,3,8,0,0.0,reversed,,0,1,-0.01053,against,1.0,0,1,2020,0.909,1.759,1.337,2.19,0.388,4.0,0.748,1.0,14.0,3.0
0,BTCUSDT,1h,2020-08-30T01:00:00+00:00,DOWN,PENNANT,0,34.9,5.02,4,17,1,0.0,reversed,,0,1,0.00269,none,0.0,1,1,2020,0.309,2.135,0.733,0.65,0.926,4.0,0.891,1.0,1.0,6.0
0,BTCUSDT,1h,2020-09-01T14:00:00+00:00,UP,CHANNEL,0,226.6,3.86,1,49,0,0.2,loss,-1.0,0,0,0.01221,cont,-1.0,1,1,2020,0.985,1.673,1.337,0.14,0.871,10.0,1.0,3.0,14.0,1.0
0,BTCUSDT,1h,2020-09-04T04:00:00+00:00,DOWN,CHANNEL,0,169.5,7.68,19,35,0,0.0,reversed,,0,1,-0.01546,cont,-1.0,1,-1,2020,1.223,0.702,1.988,3.9,0.168,10.0,0.663,3.0,4.0,4.0
0,BTCUSDT,1h,2020-09-05T19:00:00+00:00,DOWN,CHANNEL,0,134.5,6.24,4,53,0,0.0,reversed,,0,1,-0.02109,none,0.0,1,-1,2020,0.624,2.227,1.535,0.48,0.136,10.0,1.0,3.0,19.0,5.0
0,BTCUSDT,1h,2020-09-08T14:00:00+00:00,DOWN,PENNANT,0,96.2,3.72,2,99,1,0.0,reversed,,0,1,-0.00507,none,0.0,1,-1,2020,0.459,1.825,0.848,3.92,0.399,10.0,1.0,3.0,14.0,1.0
0,BTCUSDT,1h,2020-09-10T01:00:00+00:00,DOWN,PENNANT,0,94.0,5.58,15,105,1,0.0,reversed,,0,1,0.00436,cont,-1.0,1,-1,2020,0.953,1.246,0.78,1.76,0.902,10.0,0.694,1.0,1.0,3.0
0,BTCUSDT,1h,2020-09-15T04:00:00+00:00,UP,CHANNEL,0,184.1,4.15,4,113,0,0.98,open,,0,0,-0.00813,against,1.0,1,-1,2020,0.842,0.776,1.27,2.39,0.832,10.0,0.759,3.0,4.0,1.0
0,BTCUSDT,1h,2020-09-18T12:00:00+00:00,UP,RISING_WEDGE,0,94.3,6.32,17,73,1,0.0,reversed,,0,1,-0.00519,against,1.0,1,-1,2020,0.786,0.808,0.623,0.77,0.705,10.0,0.583,2.0,12.0,4.0
0,BTCUSDT,1h,2020-09-19T07:00:00+00:00,UP,RISING_WEDGE,0,133.4,3.58,4,84,1,1.07,loss,-1.0,0,0,0.02199,cont,-1.0,1,-1,2020,0.63,0.856,0.576,1.92,0.529,10.0,0.834,2.0,7.0,5.0
0,BTCUSDT,1h,2020-09-20T12:00:00+00:00,UP,RISING_WEDGE,0,100.5,5.04,16,66,1,0.0,reversed,,0,1,0.00978,against,1.0,1,-1,2020,0.62,1.919,0.888,0.15,0.103,10.0,0.573,1.0,12.0,6.0
0,BTCUSDT,1h,2020-09-20T16:00:00+00:00,UP,FALLING_WEDGE,0,181.4,3.67,8,59,1,3.54,loss,-1.0,0,0,0.00937,cont,-1.0,1,-1,2020,0.764,2.115,0.948,3.07,0.283,10.0,0.964,1.0,16.0,6.0
0,BTCUSDT,1h,2020-09-24T22:00:00+00:00,DOWN,CHANNEL,0,87.6,7.41,10,71,0,0.0,reversed,,0,1,0.01512,cont,-1.0,0,-1,2020,0.53,1.369,1.337,0.07,0.95,10.0,0.922,0.0,22.0,3.0
0,BTCUSDT,1h,2020-09-24T15:00:00+00:00,DOWN,PENNANT,1,208.2,4.11,10,24,1,0.0,reversed,,0,1,-0.01381,against,1.0,0,-1,2020,1.512,2.398,0.94,1.9,0.937,4.0,0.676,0.0,15.0,3.0
0,BTCUSDT,1h,2020-09-28T06:00:00+00:00,UP,CHANNEL,0,95.7,5.76,3,77,0,0.0,timeout,,0,0,-0.00129,none,0.0,0,-1,2020,0.375,1.419,0.826,1.39,0.771,10.0,1.0,2.0,6.0,0.0
0,BTCUSDT,1h,2020-09-30T18:00:00+00:00,UP,FLAG,1,89.0,5.81,12,56,0,2.79,loss,-1.0,0,0,0.0084,cont,-1.0,0,-1,2020,1.142,1.531,0.968,1.63,0.359,10.0,0.638,2.0,18.0,2.0
0,BTCUSDT,1h,2020-10-01T18:00:00+00:00,DOWN,CHANNEL,0,152.9,5.04,11,53,0,0.0,timeout,,0,0,0.01351,cont,-1.0,0,-1,2020,1.031,1.717,1.515,3.0,0.31,10.0,0.62,2.0,18.0,3.0
0,BTCUSDT,1h,2020-10-01T14:00:00+00:00,UP,CHANNEL,0,110.0,4.14,6,23,0,0.0,reversed,,0,1,-0.0232,against,1.0,1,-1,2020,1.019,1.383,0.912,4.24,0.782,4.0,0.929,2.0,14.0,3.0
0,BTCUSDT,1h,2020-10-04T18:00:00+00:00,DOWN,RISING_WEDGE,1,60.2,6.64,8,54,1,0.0,reversed,,0,1,-0.00731,against,1.0,1,1,2020,0.365,1.892,0.603,2.92,0.898,10.0,0.739,1.0,18.0,6.0
0,BTCUSDT,1h,2020-10-08T01:00:00+00:00,UP,FALLING_WEDGE,0,230.2,3.83,6,81,1,0.0,reversed,,0,1,-0.00459,against,1.0,1,1,2020,1.682,0.56,0.779,0.48,0.422,10.0,0.822,2.0,1.0,3.0
0,BTCUSDT,1h,2020-10-06T18:00:00+00:00,UP,FLAG,1,110.7,4.13,8,22,0,0.0,reversed,,0,1,-0.00081,none,0.0,0,1,2020,1.014,2.022,1.37,1.25,0.108,4.0,0.554,0.0,18.0,1.0
0,BTCUSDT,1h,2020-10-12T09:00:00+00:00,UP,PENNANT,0,157.8,5.94,14,71,1,0.0,reversed,,0,1,0.01494,against,1.0,1,1,2020,0.619,1.241,0.907,1.58,0.624,10.0,0.69,1.0,9.0,0.0
0,BTCUSDT,1h,2020-10-12T23:00:00+00:00,UP,CHANNEL,0,82.8,9.92,21,59,0,0.0,timeout,,0,0,-0.00896,against,1.0,1,1,2020,0.653,2.093,1.568,5.51,0.65,10.0,0.703,3.0,23.0,0.0
0,BTCUSDT,1h,2020-10-15T08:00:00+00:00,UP,CHANNEL,0,48.9,6.48,11,37,0,3.78,loss,-1.0,0,0,0.01574,against,1.0,1,1,2020,0.607,1.266,0.68,1.8,0.225,10.0,0.808,1.0,8.0,3.0
0,BTCUSDT,1h,2020-10-18T14:00:00+00:00,DOWN,RISING_WEDGE,1,78.0,4.09,3,52,1,0.0,reversed,,0,1,-0.00263,none,0.0,0,1,2020,0.38,2.384,0.63,1.69,0.791,10.0,1.0,0.0,14.0,6.0
0,BTCUSDT,1h,2020-10-20T08:00:00+00:00,UP,CHANNEL,0,372.4,3.67,1,62,0,0.13,win,0.1288169342197917,1,0,0.00384,none,0.0,1,1,2020,0.618,1.269,1.193,0.17,0.767,10.0,1.0,3.0,8.0,1.0
0,BTCUSDT,1h,2020-10-21T19:00:00+00:00,UP,CHANNEL,0,297.9,6.64,12,44,0,0.19,open,,0,0,0.00558,cont,-1.0,1,1,2020,1.373,1.161,2.343,0.34,0.823,10.0,0.762,3.0,19.0,2.0
0,BTCUSDT,1h,2020-10-22T23:00:00+00:00,UP,RISING_WEDGE,0,206.6,5.87,16,39,1,0.0,reversed,,0,1,-0.00366,none,0.0,1,1,2020,1.154,0.989,1.315,1.48,0.814,10.0,0.61,3.0,23.0,3.0
0,BTCUSDT,1h,2020-10-23T16:00:00+00:00,UP,RISING_WEDGE,0,88.6,5.4,7,43,1,0.0,reversed,,0,1,0.01055,cont,-1.0,1,1,2020,0.677,1.662,0.778,4.7,0.459,10.0,0.844,2.0,16.0,4.0
0,BTCUSDT,1h,2020-10-26T18:00:00+00:00,DOWN,CHANNEL,0,102.6,4.43,2,12,0,0.0,reversed,,0,1,-0.00253,none,0.0,0,1,2020,0.788,1.445,1.364,4.44,0.339,4.0,0.913,2.0,18.0,0.0
0,BTCUSDT,1h,2020-10-31T03:00:00+00:00,UP,CHANNEL,0,132.7,9.0,18,85,0,1.24,open,,0,0,0.02574,cont,-1.0,1,1,2020,1.361,1.007,0.943,1.29,0.697,10.0,0.805,2.0,3.0,5.0
0,BTCUSDT,1h,2020-10-31T07:00:00+00:00,DOWN,FLAG,1,84.3,5.8,12,45,0,0.0,reversed,,0,1,-0.01515,against,1.0,0,1,2020,0.613,0.402,0.847,4.88,0.8,8.0,0.948,0.0,7.0,5.0
0,BTCUSDT,1h,2020-11-02T02:00:00+00:00,UP,RISING_WEDGE,0,136.4,5.18,5,72,1,0.0,reversed,,0,1,0.00169,none,0.0,1,1,2020,0.461,0.971,0.649,0.11,0.445,10.0,1.0,1.0,2.0,0.0
0,BTCUSDT,1h,2020-11-06T08:00:00+00:00,UP,CHANNEL,0,529.8,3.67,8,67,0,0.0,reversed,,0,1,0.00113,none,0.0,1,1,2020,1.466,1.069,1.691,4.12,0.803,10.0,0.756,2.0,8.0,4.0
0,BTCUSDT,1h,2020-11-07T04:00:00+00:00,UP,CHANNEL,0,311.7,7.07,17,71,0,0.0,reversed,,0,1,-0.04452,against,1.0,1,1,2020,1.545,0.401,0.929,0.59,0.757,10.0,0.68,3.0,4.0,5.0
0,BTCUSDT,1h,2020-11-08T19:00:00+00:00,UP,RISING_WEDGE,0,276.3,5.48,10,94,1,1.79,loss,-1.0,0,0,0.00823,cont,-1.0,1,1,2020,1.027,1.263,0.808,0.46,0.706,10.0,1.0,2.0,19.0,6.0
0,BTCUSDT,1h,2020-11-09T07:00:00+00:00,UP,PENNANT,0,118.1,7.2,20,80,1,2.38,loss,-1.0,0,0,0.00207,cont,-1.0,1,1,2020,0.765,0.919,0.777,1.76,0.734,10.0,0.752,1.0,7.0,0.0
0,BTCUSDT,1h,2020-11-07T18:00:00+00:00,UP,FALLING_WEDGE,1,46.3,4.59,8,21,1,0.0,reversed,,0,1,0.00591,against,1.0,1,1,2020,0.501,2.347,1.038,4.55,0.268,4.0,0.58,1.0,18.0,5.0
0,BTCUSDT,1h,2020-11-11T15:00:00+00:00,DOWN,RISING_WEDGE,1,62.5,4.27,5,42,1,0.0,reversed,,0,1,-0.00292,against,1.0,0,1,2020,0.291,0.802,0.677,2.76,0.943,6.0,0.757,0.0,15.0,2.0
0,BTCUSDT,1h,2020-11-15T23:00:00+00:00,DOWN,FLAG,1,84.3,4.85,12,32,0,0.0,reversed,,0,1,-0.01746,against,1.0,0,1,2020,0.785,0.789,0.785,0.63,0.419,6.0,0.65,2.0,23.0,6.0
0,BTCUSDT,1h,2020-11-19T07:00:00+00:00,UP,CHANNEL,0,573.7,3.62,6,95,0,0.0,reversed,,0,1,0.01987,against,1.0,1,1,2020,1.891,0.632,1.067,2.34,0.564,10.0,0.771,2.0,7.0,3.0
0,BTCUSDT,1h,2020-11-21T04:00:00+00:00,UP,RISING_WEDGE,0,90.3,7.02,24,69,1,0.0,reversed,,0,1,0.00125,cont,-1.0,1,1,2020,0.823,1.007,0.857,2.94,0.763,10.0,0.589,2.0,4.0,5.0
0,BTCUSDT,1h,2020-11-20T02:00:00+00:00,DOWN,PENNANT,0,78.3,3.71,1,39,1,0.0,reversed,,0,1,0.00028,none,0.0,0,1,2020,0.305,0.588,0.884,6.02,0.591,6.0,1.0,2.0,2.0,4.0
0,BTCUSDT,1h,2020-11-23T00:00:00+00:00,UP,CHANNEL,0,160.5,3.72,6,69,0,1.37,open,,0,0,0.02116,cont,-1.0,1,1,2020,0.662,1.357,1.143,2.16,0.388,10.0,0.709,1.0,0.0,0.0
0,BTCUSDT,1h,2020-11-21T19:00:00+00:00,UP,CHANNEL,0,58.0,5.64,17,22,0,0.0,reversed,,0,1,-0.03066,against,1.0,1,1,2020,0.766,0.781,0.761,0.58,0.777,6.0,0.614,3.0,19.0,5.0
0,BTCUSDT,1h,2020-11-25T14:00:00+00:00,UP,CHANNEL,0,138.3,4.22,9,60,0,0.0,reversed,,0,1,-0.02854,against,1.0,1,1,2020,1.01,1.004,0.995,3.75,0.853,10.0,0.741,3.0,14.0,2.0
0,BTCUSDT,1h,2020-11-25T14:00:00+00:00,UP,CHANNEL,0,191.4,3.92,9,48,0,0.0,reversed,,0,1,-0.02854,against,1.0,1,1,2020,1.333,1.004,0.995,1.46,0.853,8.0,0.76,3.0,14.0,2.0
0,BTCUSDT,1h,2020-11-28T10:00:00+00:00,DOWN,PENNANT,0,83.7,6.93,14,52,1,0.0,reversed,,0,1,-0.02637,against,1.0,1,1,2020,0.853,0.88,0.615,0.03,0.704,10.0,0.689,1.0,10.0,5.0
0,BTCUSDT,1h,2020-11-29T03:00:00+00:00,DOWN,RISING_WEDGE,1,95.8,3.93,4,61,1,0.0,reversed,,0,1,0.00281,none,0.0,0,1,2020,0.404,0.623,0.644,3.8,0.987,10.0,0.71,0.0,3.0,6.0
0,BTCUSDT,1h,2020-12-01T17:00:00+00:00,UP,CHANNEL,0,233.6,5.68,12,62,0,0.0,reversed,,0,1,-0.0212,against,1.0,1,1,2020,1.268,1.345,1.916,1.04,0.577,10.0,0.626,2.0,17.0,1.0
0,BTCUSDT,1h,2020-12-03T23:00:00+00:00,DOWN,RISING_WEDGE,1,67.2,5.04,2,50,1,17.79,open,,0,0,0.00517,none,0.0,0,1,2020,0.199,0.768,0.589,0.48,0.861,10.0,0.615,0.0,23.0,3.0
0,BTCUSDT,1h,2020-12-04T02:00:00+00:00,UP,RISING_WEDGE,0,85.2,3.56,2,43,1,0.0,reversed,,0,1,0.00181,none,0.0,0,1,2020,0.297,0.688,0.566,1.69,0.727,10.0,0.92,1.0,2.0,4.0
0,BTCUSDT,1h,2020-12-11T13:00:00+00:00,DOWN,FALLING_WEDGE,0,347.2,4.17,11,76,1,0.0,reversed,,0,1,-0.02059,against,1.0,1,1,2020,1.471,1.071,1.347,2.27,0.374,10.0,0.572,3.0,13.0,4.0
0,BTCUSDT,1h,2020-12-12T17:00:00+00:00,DOWN,PENNANT,0,204.8,4.75,6,96,1,0.0,reversed,,0,1,-0.01761,against,1.0,1,1,2020,0.814,0.657,0.651,0.2,0.953,10.0,0.899,1.0,17.0,5.0
0,BTCUSDT,1h,2020-12-12T17:00:00+00:00,DOWN,PENNANT,1,80.6,5.46,18,63,1,0.0,reversed,,0,1,-0.0451,against,1.0,1,1,2020,0.745,0.657,0.651,0.5,0.953,8.0,0.559,1.0,17.0,5.0
0,BTCUSDT,1h,2020-12-17T10:00:00+00:00,UP,CHANNEL,0,438.1,8.12,23,90,0,0.46,open,,0,0,0.02629,cont,-1.0,1,1,2020,1.465,2.498,3.05,3.12,0.75,10.0,0.686,3.0,10.0,3.0
0,BTCUSDT,1h,2020-12-20T13:00:00+00:00,UP,RISING_WEDGE,0,41.1,9.33,36,70,1,5.98,loss,-1.0,0,0,-0.03734,cont,-1.0,1,1,2020,0.742,0.934,0.822,0.28,0.665,10.0,0.6,3.0,13.0,6.0
0,BTCUSDT,1h,2020-12-21T09:00:00+00:00,UP,CHANNEL,0,86.9,5.62,8,24,0,0.0,reversed,,0,1,-0.01424,against,1.0,1,1,2020,0.632,1.841,1.009,0.23,0.46,6.0,0.776,2.0,9.0,0.0
0,BTCUSDT,1h,2020-12-24T08:00:00+00:00,DOWN,PENNANT,0,189.9,3.67,2,67,1,0.0,reversed,,0,1,0.01382,none,0.0,0,1,2020,0.662,0.909,1.069,2.61,0.626,10.0,0.711,1.0,8.0,3.0
0,BTCUSDT,1h,2020-12-24T08:00:00+00:00,DOWN,CHANNEL,0,76.3,5.97,8,53,0,0.0,reversed,,0,1,0.00971,none,0.0,0,1,2020,0.673,0.909,1.069,0.58,0.626,8.0,0.736,1.0,8.0,3.0
0,BTCUSDT,1h,2020-12-26T10:00:00+00:00,UP,CHANNEL,0,186.7,3.53,6,90,0,0.79,win,0.7866366843963092,1,0,0.04579,cont,-1.0,1,1,2020,0.865,0.899,0.849,3.45,0.861,10.0,1.0,3.0,10.0,5.0
0,BTCUSDT,1h,2020-12-28T15:00:00+00:00,UP,RISING_WEDGE,0,307.7,4.2,13,51,1,0.0,reversed,,0,1,-0.01593,against,1.0,1,1,2020,1.491,0.799,0.914,2.24,0.583,10.0,0.671,2.0,15.0,0.0
0,BTCUSDT,1h,2020-12-29T03:00:00+00:00,UP,PENNANT,0,118.1,6.78,11,49,1,0.0,reversed,,0,1,0.00832,against,1.0,1,1,2020,0.905,0.719,0.898,2.8,0.274,10.0,0.801,1.0,3.0,1.0
0,BTCUSDT,1h,2021-01-01T15:00:00+00:00,UP,RISING_WEDGE,0,278.3,3.76,7,68,1,0.0,reversed,,0,1,0.00252,against,1.0,1,1,2021,1.113,0.927,0.779,1.06,0.775,10.0,0.571,3.0,15.0,4.0
0,BTCUSDT,1h,2021-01-02T10:00:00+00:00,UP,RISING_WEDGE,0,107.7,6.31,15,72,1,1.22,win,1.2215335362282704,1,0,0.09784,cont,-1.0,1,1,2021,0.739,0.924,0.651,1.3,0.894,10.0,0.772,3.0,10.0,5.0
0,BTCUSDT,1h,2021-01-02T20:00:00+00:00,UP,CHANNEL,0,275.3,5.57,15,65,0,1.23,loss,-1.0,0,0,0.12216,cont,-1.0,1,1,2021,0.963,4.847,2.005,2.17,0.46,10.0,0.744,3.0,20.0,5.0
0,BTCUSDT,1h,2021-01-04T00:00:00+00:00,UP,PENNANT,0,117.0,6.84,8,24,1,12.9,loss,-1.0,0,0,-0.02432,against,1.0,1,1,2021,0.697,0.947,1.572,1.52,0.668,4.0,0.869,2.0,0.0,0.0
0,BTCUSDT,1h,2021-01-12T16:00:00+00:00,DOWN,CHANNEL,0,370.0,3.78,6,49,0,0.0,reversed,,0,1,0.03588,cont,-1.0,0,1,2021,1.895,0.718,0.938,0.95,0.481,10.0,0.613,2.0,16.0,1.0
0,BTCUSDT,1h,2021-01-13T07:00:00+00:00,DOWN,FALLING_WEDGE,0,293.2,3.55,4,54,1,0.0,reversed,,0,1,0.01719,none,0.0,0,1,2021,1.479,0.856,0.998,0.87,0.736,10.0,0.719,0.0,7.0,2.0
0,BTCUSDT,1h,2021-01-14T06:00:00+00:00,DOWN,RISING_WEDGE,1,120.0,3.96,9,66,1,0.0,reversed,,0,1,-0.04516,against,1.0,0,1,2021,0.701,0.709,0.646,2.19,0.942,8.0,0.551,0.0,6.0,3.0
0,BTCUSDT,1h,2021-01-16T05:00:00+00:00,UP,RISING_WEDGE,0,124.4,5.33,15,83,1,0.0,reversed,,0,1,0.0239,cont,-1.0,0,1,2021,0.613,0.887,1.074,3.14,0.254,10.0,0.577,1.0,5.0,5.0
0,BTCUSDT,1h,2021-01-19T18:00:00+00:00,UP,CHANNEL,0,91.8,4.04,7,23,0,0.0,reversed,,0,1,-0.01081,against,1.0,0,1,2021,0.885,1.25,0.801,1.93,0.557,4.0,0.617,1.0,18.0,1.0
0,BTCUSDT,1h,2021-01-25T12:00:00+00:00,DOWN,RISING_WEDGE,1,133.8,4.67,5,93,1,0.0,reversed,,0,1,0.01158,none,0.0,1,1,2021,0.517,2.418,0.82,0.35,0.965,10.0,0.801,1.0,12.0,0.0
0,BTCUSDT,1h,2021-01-26T12:00:00+00:00,UP,FALLING_WEDGE,1,130.3,5.33,9,24,1,3.63,loss,-1.0,0,0,0.02205,cont,-1.0,0,1,2021,1.176,1.139,1.121,1.79,0.1,4.0,0.784,0.0,12.0,1.0
0,BTCUSDT,1h,2021-01-28T03:00:00+00:00,DOWN,FLAG,1,58.4,6.22,15,8,0,0.0,reversed,,0,1,-0.03915,none,0.0,1,1,2021,1.133,1.269,1.448,1.55,0.588,4.0,0.697,2.0,3.0,3.0
0,BTCUSDT,1h,2021-02-01T14:00:00+00:00,UP,FALLING_WEDGE,1,148.1,7.92,24,74,1,7.5,open,,0,0,0.03761,cont,-1.0,1,1,2021,1.22,1.269,0.837,1.32,0.518,10.0,0.605,1.0,14.0,0.0
0,BTCUSDT,1h,2021-02-02T11:00:00+00:00,UP,FLAG,1,104.7,5.32,2,95,0,3.35,open,,0,0,0.00359,none,0.0,1,1,2021,0.212,1.296,0.636,1.31,0.729,10.0,1.0,3.0,11.0,1.0
0,BTCUSDT,1h,2021-02-03T13:00:00+00:00,DOWN,RISING_WEDGE,1,81.9,4.95,14,83,1,0.0,reversed,,0,1,-0.02631,against,1.0,0,1,2021,0.43,1.444,0.963,4.39,0.917,10.0,0.865,0.0,13.0,2.0
0,BTCUSDT,1h,2021-02-06T05:00:00+00:00,UP,CHANNEL,0,126.2,6.23,16,47,0,1.38,open,,0,0,0.02598,cont,-1.0,1,-1,2021,0.982,0.833,1.074,2.24,0.814,10.0,0.74,3.0,5.0,5.0
0,BTCUSDT,1h,2021-02-08T14:00:00+00:00,UP,CHANNEL,0,310.6,4.7,8,56,0,0.57,win,0.5690426300142526,1,0,0.0258,cont,-1.0,1,1,2021,1.006,3.053,1.733,1.46,0.82,10.0,0.962,3.0,14.0,0.0
0,BTCUSDT,1h,2021-02-08T06:00:00+00:00,DOWN,PENNANT,0,92.3,4.04,6,18,1,0.0,reversed,,0,1,-0.1018,against,1.0,0,1,2021,0.774,0.817,0.925,1.24,0.461,4.0,0.587,1.0,6.0,0.0
0,BTCUSDT,1h,2021-02-10T15:00:00+00:00,UP,PENNANT,0,81.1,7.49,10,45,1,0.0,reversed,,0,1,-0.00388,none,0.0,1,1,2021,0.892,1.783,1.036,1.73,0.392,10.0,0.857,1.0,15.0,2.0
0,BTCUSDT,1h,2021-02-11T17:00:00+00:00,UP,CHANNEL,0,93.9,3.57,7,57,0,1.35,open,,0,0,0.01317,cont,-1.0,1,1,2021,0.627,0.924,0.895,4.18,0.779,10.0,0.82,3.0,17.0,3.0
0,BTCUSDT,1h,2021-02-20T22:00:00+00:00,UP,CHANNEL,0,332.3,4.69,4,95,0,0.0,reversed,,0,1,0.01613,none,0.0,1,1,2021,0.765,2.449,1.398,1.47,0.674,10.0,0.754,2.0,22.0,5.0
0,BTCUSDT,1h,2021-02-21T12:00:00+00:00,UP,CHANNEL,0,146.2,7.69,27,70,0,0.0,reversed,,0,1,-0.0642,cont,-1.0,1,1,2021,0.884,0.904,0.994,0.42,0.83,10.0,0.592,3.0,12.0,6.0
0,BTCUSDT,1h,2021-02-22T04:00:00+00:00,UP,PENNANT,0,76.1,7.03,23,42,1,0.0,reversed,,0,1,-0.06955,against,1.0,1,1,2021,0.861,1.42,1.363,1.24,0.428,10.0,0.725,2.0,4.0,0.0
0,BTCUSDT,1h,2021-02-22T04:00:00+00:00,UP,FALLING_WEDGE,1,75.7,5.04,12,15,1,0.0,reversed,,0,1,-0.04672,against,1.0,1,1,2021,1.001,1.42,1.363,0.81,0.428,4.0,0.623,2.0,4.0,0.0
0,BTCUSDT,1h,2021-02-27T00:00:00+00:00,DOWN,CHANNEL,0,79.4,5.44,11,84,0,1.99,open,,0,0,0.00474,none,0.0,1,1,2021,0.609,0.893,0.808,1.61,0.431,10.0,0.567,2.0,0.0,5.0
0,BTCUSDT,1h,2021-02-28T20:00:00+00:00,DOWN,FALLING_WEDGE,0,68.4,5.95,18,47,1,0.0,reversed,,0,1,-0.07184,against,1.0,1,1,2021,0.644,0.865,0.917,1.54,0.345,10.0,0.667,3.0,20.0,6.0
0,BTCUSDT,1h,2021-02-28T03:00:00+00:00,UP,FLAG,1,82.5,3.78,8,15,0,0.0,reversed,,0,1,0.01469,none,0.0,0,1,2021,0.927,1.543,0.799,1.74,0.121,4.0,0.626,0.0,3.0,6.0
0,BTCUSDT,1h,2021-03-04T09:00:00+00:00,UP,CHANNEL,0,86.4,8.84,24,60,0,0.0,reversed,,0,1,-0.04089,cont,-1.0,0,1,2021,0.861,1.914,1.203,3.64,0.362,10.0,0.662,1.0,9.0,3.0
0,BTCUSDT,1h,2021-03-04T15:00:00+00:00,UP,FLAG,1,58.1,7.74,17,14,0,2.37,open,,0,0,-0.05623,against,1.0,0,1,2021,1.116,1.247,1.211,2.62,0.423,6.0,0.588,1.0,15.0,3.0
0,BTCUSDT,1h,2021-03-11T00:00:00+00:00,UP,CHANNEL,0,189.5,7.3,27,74,0,0.0,reversed,,0,1,0.02702,against,1.0,1,1,2021,1.347,1.162,1.27,0.64,0.707,10.0,0.596,2.0,0.0,3.0
0,BTCUSDT,1h,2021-03-14T15:00:00+00:00,UP,CHANNEL,0,172.8,6.0,14,87,0,0.0,reversed,,0,1,-0.01119,cont,-1.0,1,1,2021,0.934,0.8,0.781,0.64,0.686,10.0,0.647,2.0,15.0,6.0
0,BTCUSDT,1h,2021-03-15T05:00:00+00:00,UP,CHANNEL,0,35.5,7.29,18,17,0,0.0,reversed,,0,1,-0.05775,against,1.0,1,1,2021,0.674,1.174,1.03,0.75,0.493,6.0,0.859,1.0,5.0,0.0
0,BTCUSDT,1h,2021-03-19T16:00:00+00:00,DOWN,RISING_WEDGE,1,113.7,5.52,5,96,1,4.81,open,,0,0,0.00358,none,0.0,0,1,2021,0.425,0.975,0.822,1.34,0.782,10.0,1.0,0.0,16.0,4.0
0,BTCUSDT,1h,2021-03-20T20:00:00+00:00,UP,PENNANT,0,71.0,6.09,12,49,1,0.0,reversed,,0,1,-0.02321,against,1.0,1,1,2021,0.631,1.714,0.792,0.67,0.623,10.0,0.678,2.0,20.0,5.0
0,BTCUSDT,1h,2021-03-22T03:00:00+00:00,DOWN,CHANNEL,0,114.8,4.41,8,61,0,0.8,open,,0,0,-0.00261,against,1.0,1,-1,2021,0.593,0.838,0.828,1.98,0.477,10.0,0.58,2.0,3.0,0.0
0,BTCUSDT,1h,2021-03-20T20:00:00+00:00,UP,RISING_WEDGE,0,69.2,4.18,12,25,1,0.0,reversed,,0,1,-0.02321,against,1.0,1,1,2021,0.869,1.714,0.792,2.19,0.623,6.0,0.62,2.0,20.0,5.0
0,BTCUSDT,1h,2021-03-25T06:00:00+00:00,DOWN,CHANNEL,0,162.2,5.99,18,76,0,0.0,reversed,,0,1,0.01684,cont,-1.0,1,1,2021,1.453,0.889,1.36,0.81,0.259,10.0,0.565,3.0,6.0,3.0
0,BTCUSDT,1h,2021-03-26T16:00:00+00:00,DOWN,CHANNEL,0,141.7,5.64,12,83,0,0.0,reversed,,0,1,-0.02173,against,1.0,1,1,2021,0.954,1.401,0.831,1.23,0.515,10.0,0.751,1.0,16.0,4.0
0,BTCUSDT,1h,2021-03-28T15:00:00+00:00,DOWN,RISING_WEDGE,1,110.0,5.95,13,78,1,8.49,loss,-1.0,0,0,0.01844,cont,-1.0,1,1,2021,0.597,1.053,0.66,1.44,0.913,10.0,0.67,1.0,15.0,6.0
0,BTCUSDT,1h,2021-03-30T20:00:00+00:00,UP,CHANNEL,0,170.0,4.95,9,60,0,0.0,timeout,,0,0,0.00143,none,0.0,1,1,2021,0.986,0.997,0.875,1.03,0.842,10.0,0.663,2.0,20.0,1.0
0,BTCUSDT,1h,2021-04-01T10:00:00+00:00,UP,RISING_WEDGE,0,84.1,5.51,6,52,1,0.0,reversed,,0,1,0.00211,none,0.0,1,1,2021,0.595,1.183,0.83,1.22,0.614,10.0,0.886,1.0,10.0,3.0
