is_null,symbol,tf,arm,kind,end_dir,rev_R,mfe_rev_atr,mae_atr,sagitta_atr,depth_atr,a_norm,arc_gain,r2_quad,L,apex_pos,mtf_up,regime,year
0,BTCUSDT,1h,2022-02-05T03:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.986,4.977,2.9,8.49,0.0055,0.521,0.931,65,0.38,3,-1,2022
0,BTCUSDT,1h,2022-02-06T21:00:00+00:00,ROUNDING_TOP,DOWN,1.0,13.503,0.601,4.3,15.72,-0.008144,0.291,0.868,65,0.68,3,1,2022
0,BTCUSDT,1h,2022-02-15T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,14.352,1.922,2.38,9.04,0.004506,0.339,0.845,65,0.34,3,1,2022
0,BTCUSDT,1h,2022-02-18T06:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.6,6.568,2.27,9.76,-0.004304,0.193,0.916,65,0.25,0,-1,2022
0,BTCUSDT,1h,2022-02-20T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,13.191,0.351,2.99,15.37,0.005655,0.243,0.888,65,0.71,1,1,2022
0,BTCUSDT,1h,2022-02-21T03:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,6.966,1.559,1.99,5.18,0.017675,0.471,0.855,30,0.63,1,1,2022
0,BTCUSDT,1h,2022-02-24T21:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.814,2.459,2.06,4.98,0.018328,0.699,0.833,30,0.57,2,1,2022
0,BTCUSDT,1h,2022-02-27T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,18.163,5.274,3.43,13.46,-0.006501,0.28,0.887,65,0.69,0,-1,2022
0,BTCUSDT,1h,2022-03-01T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.291,3.342,3.22,13.74,0.006106,0.208,0.846,65,0.28,3,1,2022
0,BTCUSDT,1h,2022-03-04T06:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.234,8.241,1.79,8.55,-0.003397,0.241,0.893,65,0.29,1,1,2022
0,BTCUSDT,1h,2022-03-06T01:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,9.768,0.895,3.58,12.5,0.014141,0.272,0.851,45,0.69,2,-1,2022
0,BTCUSDT,1h,2022-03-09T09:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,6.922,1.165,1.97,7.53,0.017518,0.248,0.837,30,0.3,3,-1,2022
0,BTCUSDT,1h,2022-03-10T05:00:00+00:00,ROUNDING_TOP,DOWN,1.0,1.993,1.815,3.02,6.98,-0.026833,0.855,0.889,30,0.53,1,-1,2022
0,BTCUSDT,1h,2022-03-11T01:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.869,2.968,1.69,6.72,0.014989,0.257,0.879,30,0.7,0,-1,2022
0,BTCUSDT,1h,2022-03-25T06:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.309,12.851,2.21,9.69,0.004192,0.196,0.875,65,0.26,3,1,2022
0,BTCUSDT,1h,2022-03-28T18:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,4.437,0.637,2.09,10.95,0.00395,0.122,0.91,65,0.17,3,1,2022
0,BTCUSDT,1h,2022-04-01T17:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,2.062,1.823,2.44,7.32,0.021699,0.684,0.858,30,0.57,2,1,2022
0,BTCUSDT,1h,2022-04-08T06:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,6.984,1.626,2.54,14.45,0.004811,0.149,0.905,65,0.8,1,1,2022
0,BTCUSDT,1h,2022-04-10T01:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,18.293,3.298,2.07,8.12,0.00818,0.266,0.817,45,0.69,1,1,2022
0,BTCUSDT,1h,2022-04-13T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.48,6.038,2.65,12.76,0.005014,0.236,0.858,65,0.71,1,1,2022
0,BTCUSDT,1h,2022-04-14T15:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.275,1.489,2.54,6.4,-0.022543,0.728,0.837,30,0.57,0,1,2022
0,BTCUSDT,1h,2022-04-15T11:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.349,2.742,2.1,6.95,0.018682,0.382,0.848,30,0.63,1,-1,2022
0,BTCUSDT,1h,2022-04-18T21:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.564,2.349,1.75,4.86,0.034976,0.495,0.876,20,0.4,2,-1,2022
0,BTCUSDT,1h,2022-04-19T09:00:00+00:00,ROUNDING_TOP,DOWN,1.0,4.493,0.118,2.04,6.85,-0.040891,0.349,0.848,20,0.65,1,1,2022
0,BTCUSDT,1h,2022-04-24T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,8.498,6.736,3.65,18.26,0.006916,0.191,0.888,65,0.75,0,-1,2022
0,BTCUSDT,1h,2022-04-26T17:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,2.773,1.797,2.8,5.65,-0.02491,0.869,0.889,30,0.53,0,-1,2022
0,BTCUSDT,1h,2022-04-27T13:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.835,3.207,3.07,7.71,0.02726,0.599,0.872,30,0.6,1,-1,2022
0,BTCUSDT,1h,2022-04-30T16:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,5.986,4.265,1.51,9.93,0.005984,0.103,0.898,45,0.87,0,-1,2022
0,BTCUSDT,1h,2022-05-04T09:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.149,4.468,1.9,4.9,0.038032,0.75,0.929,20,0.45,3,-1,2022
0,BTCUSDT,1h,2022-05-05T09:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.852,24.871,2.3,7.29,-0.04593,0.49,0.829,20,0.6,1,-1,2022
0,BTCUSDT,1h,2022-05-06T22:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,5.412,0.348,2.02,9.53,0.007964,0.124,0.89,45,0.82,1,-1,2022
0,BTCUSDT,1h,2022-05-24T09:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.237,4.263,1.72,6.19,0.034498,0.285,0.818,20,0.7,1,-1,2022
0,BTCUSDT,1h,2022-05-30T18:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.658,7.101,1.6,8.71,0.003031,0.119,0.897,65,0.17,2,-1,2022
0,BTCUSDT,1h,2022-06-02T09:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.147,2.685,3.35,10.56,-0.006349,0.377,0.8,65,0.35,2,-1,2022
0,BTCUSDT,1h,2022-06-06T18:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,8.678,1.02,1.96,8.16,0.003712,0.176,0.882,65,0.23,2,-1,2022
0,BTCUSDT,1h,2022-06-07T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.626,7.409,3.05,9.1,0.061043,0.335,0.845,20,0.65,2,-1,2022
0,BTCUSDT,1h,2022-06-14T16:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.615,0.779,1.63,10.01,0.006442,0.155,0.945,45,0.8,0,-1,2022
0,BTCUSDT,1h,2022-06-17T19:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,9.574,0.915,1.58,7.66,0.006245,0.207,0.871,45,0.73,0,-1,2022
0,BTCUSDT,1h,2022-06-23T10:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.12,3.662,1.79,6.96,0.007072,0.447,0.831,45,0.62,1,-1,2022
0,BTCUSDT,1h,2022-07-16T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.248,5.849,1.59,4.89,0.031721,0.701,0.881,20,0.55,3,1,2022
0,BTCUSDT,1h,2022-07-18T09:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,3.094,2.607,1.65,5.4,0.032908,0.359,0.896,20,0.35,3,1,2022
0,BTCUSDT,1h,2022-07-18T21:00:00+00:00,ROUNDING_TOP,DOWN,1.0,5.293,0.294,1.58,4.81,-0.0317,0.732,0.821,20,0.55,2,1,2022
0,BTCUSDT,1h,2022-07-28T09:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.574,6.709,3.41,10.07,0.006462,0.466,0.883,65,0.37,3,1,2022
0,BTCUSDT,1h,2022-07-30T03:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.133,3.439,2.17,10.35,-0.004104,0.203,0.909,65,0.74,3,1,2022
0,BTCUSDT,1h,2022-08-08T18:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,6.471,4.271,1.92,6.59,0.003629,0.384,0.846,65,0.35,2,1,2022
0,BTCUSDT,1h,2022-08-10T15:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.399,3.439,1.84,5.73,0.036869,0.424,0.825,20,0.35,3,1,2022
0,BTCUSDT,1h,2022-08-18T11:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,20.374,0.588,2.28,10.12,0.020281,0.421,0.82,30,0.63,1,-1,2022
0,BTCUSDT,1h,2022-08-20T13:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.449,2.949,3.3,15.9,0.013018,0.152,0.935,45,0.8,1,-1,2022
0,BTCUSDT,1h,2022-08-27T03:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.947,2.808,1.78,6.37,-0.003375,0.367,0.862,65,0.35,0,-1,2022
0,BTCUSDT,1h,2022-08-28T21:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.968,5.472,3.58,16.81,0.006772,0.215,0.916,65,0.74,0,-1,2022
0,BTCUSDT,1h,2022-09-07T09:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.744,4.419,1.99,8.03,0.03983,0.258,0.878,20,0.7,0,-1,2022
0,BTCUSDT,1h,2022-09-09T13:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.143,2.838,1.81,7.6,0.00715,0.242,0.86,45,0.29,3,-1,2022
0,BTCUSDT,1h,2022-09-10T19:00:00+00:00,ROUNDING_TOP,DOWN,1.0,5.411,1.364,3.29,13.53,-0.012995,0.285,0.896,45,0.69,3,-1,2022
0,BTCUSDT,1h,2022-09-13T22:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.831,1.904,2.19,6.28,-0.008654,0.509,0.858,45,0.4,1,-1,2022
0,BTCUSDT,1h,2022-09-14T13:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,4.71,0.479,3.76,13.89,0.033402,0.283,0.883,30,0.7,1,-1,2022
0,BTCUSDT,1h,2022-09-19T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.702,2.089,1.59,4.51,0.031803,0.482,0.802,20,0.6,1,-1,2022
0,BTCUSDT,1h,2022-09-27T15:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,6.569,0.31,1.92,7.28,0.003634,0.267,0.85,65,0.31,1,-1,2022
0,BTCUSDT,1h,2022-09-28T17:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,2.178,1.927,2.58,7.1,0.022966,0.63,0.851,30,0.57,1,-1,2022
0,BTCUSDT,1h,2022-09-29T13:00:00+00:00,ROUNDING_TOP,DOWN,1.0,6.139,0.767,1.62,4.97,-0.014436,0.584,0.83,30,0.6,2,-1,2022
0,BTCUSDT,1h,2022-10-04T15:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.464,2.501,1.8,7.01,0.003402,0.335,0.939,65,0.32,3,1,2022
0,BTCUSDT,1h,2022-10-08T03:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.484,3.7,1.65,8.78,-0.003119,0.179,0.804,65,0.26,2,1,2022
0,BTCUSDT,1h,2022-10-14T09:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.432,3.994,1.92,10.0,-0.03833,0.198,0.894,20,0.75,2,-1,2022
0,BTCUSDT,1h,2022-10-16T21:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.012,6.871,2.66,9.25,0.005029,0.401,0.847,65,0.63,2,-1,2022
0,BTCUSDT,1h,2022-10-26T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,3.362,2.889,2.42,8.61,0.004591,0.297,0.894,65,0.31,3,1,2022
0,BTCUSDT,1h,2022-10-28T06:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,6.44,2.026,3.28,10.68,-0.006213,0.695,0.859,65,0.57,1,1,2022
0,BTCUSDT,1h,2022-10-30T21:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.4,4.017,1.97,7.8,-0.003725,0.438,0.845,65,0.63,1,1,2022
0,BTCUSDT,1h,2022-11-05T03:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,4.116,0.11,1.73,6.3,0.003272,0.376,0.922,65,0.34,3,1,2022
0,BTCUSDT,1h,2022-11-06T21:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.655,53.666,3.97,15.11,-0.007508,0.442,0.82,65,0.62,1,1,2022
0,BTCUSDT,1h,2022-11-10T09:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.066,3.684,1.52,4.65,0.030425,0.664,0.809,20,0.55,1,-1,2022
0,BTCUSDT,1h,2022-11-16T16:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.737,0.641,2.0,5.5,-0.007921,0.8,0.834,45,0.53,0,-1,2022
0,BTCUSDT,1h,2022-12-02T06:00:00+00:00,ROUNDING_TOP,DOWN,1.0,4.223,1.773,3.37,11.59,-0.006383,0.385,0.853,65,0.65,2,-1,2022
0,BTCUSDT,1h,2022-12-09T09:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.163,3.161,1.83,6.97,-0.036646,0.272,0.815,20,0.7,3,1,2022
0,BTCUSDT,1h,2022-12-12T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.637,10.468,1.86,5.88,0.037169,0.573,0.824,20,0.6,2,1,2022
0,BTCUSDT,1h,2022-12-14T09:00:00+00:00,ROUNDING_TOP,DOWN,1.0,9.121,7.012,2.65,11.89,-0.023533,0.172,0.849,30,0.77,3,1,2022
0,BTCUSDT,1h,2022-12-17T22:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,4.21,2.226,3.55,15.65,0.014005,0.219,0.924,45,0.73,1,1,2022
0,BTCUSDT,1h,2023-01-09T18:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.499,16.262,1.72,6.93,0.003248,0.231,0.904,65,0.28,3,1,2023
0,BTCUSDT,1h,2023-01-10T21:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.251,14.029,1.55,4.55,0.013758,0.597,0.841,30,0.4,3,1,2023
0,BTCUSDT,1h,2023-01-12T03:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.329,6.248,1.83,6.52,0.016253,0.359,0.811,30,0.37,3,1,2023
0,BTCUSDT,1h,2023-01-15T21:00:00+00:00,ROUNDING_TOP,DOWN,1.0,5.35,2.064,4.45,15.82,-0.008429,0.233,0.857,65,0.71,2,1,2023
0,BTCUSDT,1h,2023-01-21T03:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.045,3.379,2.35,8.15,0.004441,0.427,0.818,65,0.37,3,1,2023
0,BTCUSDT,1h,2023-01-22T21:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.076,1.476,3.52,12.04,-0.006672,0.302,0.904,65,0.69,2,1,2023
0,BTCUSDT,1h,2023-01-30T11:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.487,3.829,1.95,5.44,-0.01729,0.724,0.801,30,0.53,2,1,2023
0,BTCUSDT,1h,2023-01-31T22:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.792,7.107,2.26,6.83,0.008945,0.505,0.831,45,0.6,2,1,2023
0,BTCUSDT,1h,2023-02-10T06:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.096,2.157,1.56,7.94,-0.002946,0.157,0.912,65,0.22,0,1,2023
0,BTCUSDT,1h,2023-02-12T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.971,6.451,4.35,15.54,0.008236,0.331,0.881,65,0.66,2,1,2023
0,BTCUSDT,1h,2023-02-15T15:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.463,15.059,1.75,5.29,0.035004,0.445,0.875,20,0.35,3,1,2023
0,BTCUSDT,1h,2023-02-17T04:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.523,0.789,2.9,8.63,-0.011438,0.471,0.895,45,0.62,2,1,2023
0,BTCUSDT,1h,2023-02-18T15:00:00+00:00,ROUNDING_TOP,DOWN,1.0,4.498,3.569,2.2,9.26,-0.019535,0.246,0.86,30,0.7,3,1,2023
0,BTCUSDT,1h,2023-02-26T21:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,4.133,3.36,3.01,7.8,0.005691,0.656,0.833,65,0.57,3,1,2023
0,BTCUSDT,1h,2023-03-11T01:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.95,4.726,1.89,7.61,0.00745,0.185,0.862,45,0.76,1,-1,2023
0,BTCUSDT,1h,2023-03-13T18:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.849,5.038,1.97,10.42,0.003734,0.195,0.919,65,0.25,3,1,2023
0,BTCUSDT,1h,2023-03-15T12:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,9.468,2.926,2.71,16.42,-0.005131,0.163,0.877,65,0.77,2,1,2023
0,BTCUSDT,1h,2023-03-19T19:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.994,0.763,1.56,4.93,0.013905,0.64,0.808,30,0.43,3,1,2023
0,BTCUSDT,1h,2023-03-31T07:00:00+00:00,ROUNDING_TOP,DOWN,1.0,4.34,0.203,2.41,8.43,-0.004554,0.507,0.835,65,0.6,1,1,2023
0,BTCUSDT,1h,2023-04-09T22:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.752,8.775,1.58,4.96,0.031503,0.597,0.834,20,0.4,3,1,2023
0,BTCUSDT,1h,2023-04-11T18:00:00+00:00,ROUNDING_TOP,DOWN,1.0,1.851,3.432,2.48,11.75,-0.022011,0.18,0.939,30,0.77,3,1,2023
0,BTCUSDT,1h,2023-04-14T16:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.218,0.082,1.53,3.94,-0.030505,0.786,0.802,20,0.5,2,1,2023
0,BTCUSDT,1h,2023-04-18T10:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,6.584,4.289,2.12,4.68,0.018861,0.765,0.847,30,0.53,3,1,2023
0,BTCUSDT,1h,2023-04-19T06:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.681,9.814,1.62,6.18,-0.01438,0.263,0.875,30,0.7,2,1,2023
0,BTCUSDT,1h,2023-04-22T10:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.161,5.337,1.99,7.17,0.039812,0.266,0.807,20,0.7,1,-1,2023
0,BTCUSDT,1h,2023-04-26T13:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,9.569,0.194,2.33,10.46,0.00441,0.429,0.866,65,0.37,2,1,2023
0,BTCUSDT,1h,2023-05-02T14:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.463,5.647,1.94,11.04,0.007677,0.179,0.899,45,0.76,2,1,2023
0,BTCUSDT,1h,2023-05-06T18:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.237,3.037,1.67,5.99,-0.014806,0.431,0.809,30,0.37,1,1,2023
0,BTCUSDT,1h,2023-05-10T13:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,16.544,0.908,2.56,11.02,0.004852,0.452,0.808,65,0.62,2,-1,2023
0,BTCUSDT,1h,2023-05-13T05:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.934,2.844,1.97,6.12,0.007772,0.431,0.839,45,0.62,1,-1,2023
0,BTCUSDT,1h,2023-05-26T07:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.444,19.314,3.46,11.9,0.006561,0.355,0.899,65,0.66,2,-1,2023
0,BTCUSDT,1h,2023-05-29T16:00:00+00:00,ROUNDING_TOP,DOWN,1.0,3.114,0.513,2.39,7.41,-0.02121,0.412,0.833,30,0.63,2,-1,2023
0,BTCUSDT,1h,2023-06-02T07:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.301,2.791,1.76,7.79,0.003336,0.237,0.836,65,0.71,3,-1,2023
0,BTCUSDT,1h,2023-06-05T23:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,7.148,1.621,1.83,7.22,-0.007222,0.234,0.915,45,0.27,0,-1,2023
0,BTCUSDT,1h,2023-06-07T10:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.03,2.566,2.4,6.57,-0.048007,0.771,0.866,20,0.55,1,-1,2023
0,BTCUSDT,1h,2023-06-10T08:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,2.774,1.78,1.72,6.61,-0.015285,0.326,0.838,30,0.33,0,-1,2023
0,BTCUSDT,1h,2023-06-15T18:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.464,7.705,2.42,7.54,0.021468,0.289,0.833,30,0.67,1,-1,2023
0,BTCUSDT,1h,2023-06-16T10:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,12.216,3.794,1.68,6.44,-0.033527,0.294,0.831,20,0.7,1,-1,2023
0,BTCUSDT,1h,2023-06-18T22:00:00+00:00,ROUNDING_TOP,DOWN,1.0,36.481,1.485,3.11,12.33,-0.005892,0.279,0.83,65,0.68,0,-1,2023
0,BTCUSDT,1h,2023-06-21T13:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.934,8.305,2.1,11.64,0.003968,0.118,0.939,65,0.15,3,1,2023
0,BTCUSDT,1h,2023-06-23T07:00:00+00:00,ROUNDING_TOP,DOWN,1.0,10.505,0.177,5.22,25.86,-0.009876,0.264,0.937,65,0.71,2,1,2023
0,BTCUSDT,1h,2023-07-13T16:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.783,6.103,1.54,3.93,0.013694,0.841,0.841,30,0.5,3,1,2023
0,BTCUSDT,1h,2023-07-14T12:00:00+00:00,ROUNDING_TOP,DOWN,1.0,1.648,8.666,2.28,8.76,-0.020265,0.291,0.857,30,0.7,1,1,2023
0,BTCUSDT,1h,2023-07-15T23:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,12.431,2.997,5.96,26.98,0.023563,0.165,0.808,45,0.76,0,1,2023
0,BTCUSDT,1h,2023-07-24T17:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.06,0.219,1.89,6.67,-0.007456,0.457,0.85,45,0.38,0,-1,2023
0,BTCUSDT,1h,2023-07-25T08:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.775,3.62,3.59,12.89,0.031933,0.263,0.83,30,0.7,1,-1,2023
0,BTCUSDT,1h,2023-08-02T10:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.47,3.928,1.68,6.61,-0.033501,0.304,0.829,20,0.7,1,-1,2023
0,BTCUSDT,1h,2023-08-20T01:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,3.035,1.986,6.53,24.17,0.012373,0.288,0.919,65,0.69,0,-1,2023
0,BTCUSDT,1h,2023-08-26T10:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.022,1.647,1.57,6.05,-0.031372,0.401,0.801,20,0.65,1,-1,2023
0,BTCUSDT,1h,2023-09-01T07:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.14,4.54,1.83,14.23,-0.003457,0.076,0.857,65,0.08,0,-1,2023
0,BTCUSDT,1h,2023-09-03T01:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,5.228,4.59,7.13,31.31,0.013504,0.334,0.832,65,0.66,0,-1,2023
0,BTCUSDT,1h,2023-09-09T04:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.956,1.14,1.81,8.94,0.016101,0.136,0.804,30,0.8,2,-1,2023
0,BTCUSDT,1h,2023-09-12T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.771,2.204,2.35,5.64,0.020884,0.734,0.814,30,0.47,2,-1,2023
0,BTCUSDT,1h,2023-09-23T04:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,9.29,3.127,2.09,12.87,0.00395,0.111,0.822,65,0.83,2,1,2023
0,BTCUSDT,1h,2023-09-25T20:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.763,0.973,1.71,5.4,0.015168,0.454,0.835,30,0.63,1,1,2023
0,BTCUSDT,1h,2023-10-02T22:00:00+00:00,ROUNDING_TOP,DOWN,0.0,,,1.95,5.43,-0.017334,0.613,0.857,30,0.6,2,1,2023
0,BTCUSDT,1h,2023-10-13T07:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.645,5.823,2.42,11.56,0.004573,0.164,0.828,65,0.77,2,1,2023
0,BTCUSDT,1h,2023-10-16T11:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.246,13.644,1.6,6.65,0.006337,0.25,0.893,45,0.29,3,1,2023
0,BTCUSDT,1h,2023-10-18T13:00:00+00:00,ROUNDING_TOP,DOWN,1.0,10.777,1.288,2.07,9.33,-0.003911,0.244,0.876,65,0.71,1,1,2023
0,BTCUSDT,1h,2023-10-21T11:00:00+00:00,ROUNDING_TOP,DOWN,1.0,10.819,1.513,2.11,11.94,-0.008323,0.108,0.821,45,0.84,3,1,2023
0,BTCUSDT,1h,2023-10-25T13:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.186,3.683,2.81,16.26,-0.005329,0.09,0.862,65,0.88,3,1,2023
0,BTCUSDT,1h,2023-11-16T02:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,5.253,0.298,2.6,6.88,0.010254,0.659,0.855,45,0.42,3,1,2023
0,BTCUSDT,1h,2023-11-16T22:00:00+00:00,ROUNDING_TOP,DOWN,1.0,1.55,0.949,1.54,5.16,-0.01369,0.376,0.827,30,0.37,2,1,2023
0,BTCUSDT,1h,2023-11-25T11:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.368,6.048,1.59,12.77,-0.00627,0.142,0.833,45,0.8,1,1,2023
0,BTCUSDT,1h,2023-12-02T04:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.006,20.091,1.92,7.22,0.00364,0.237,0.844,65,0.29,3,1,2023
0,BTCUSDT,1h,2023-12-05T11:00:00+00:00,ROUNDING_TOP,DOWN,1.0,12.197,0.142,2.84,11.1,-0.011236,0.216,0.921,45,0.73,2,1,2023
0,BTCUSDT,1h,2023-12-06T12:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.69,3.356,1.59,7.65,-0.014169,0.14,0.867,30,0.8,3,1,2023
0,BTCUSDT,1h,2023-12-11T19:00:00+00:00,ROUNDING_TOP,DOWN,1.0,6.628,0.556,1.57,8.59,-0.002969,0.187,0.874,65,0.25,1,1,2023
0,BTCUSDT,1h,2023-12-14T05:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,4.575,1.986,2.36,7.42,0.009342,0.416,0.813,45,0.38,3,1,2023
0,BTCUSDT,1h,2023-12-19T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,2.422,2.101,2.09,5.07,0.01861,0.803,0.902,30,0.47,2,1,2023
0,BTCUSDT,1h,2023-12-19T20:00:00+00:00,ROUNDING_TOP,DOWN,1.0,6.165,0.066,2.28,6.15,-0.020271,0.675,0.841,30,0.57,1,1,2023
0,BTCUSDT,1h,2023-12-20T16:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.262,1.527,1.55,5.94,0.013781,0.498,0.834,30,0.4,2,1,2023
0,BTCUSDT,1h,2024-01-03T05:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,0.987,13.315,2.48,9.66,-0.009806,0.215,0.87,45,0.73,2,1,2024
